customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
4957,AW00015956,Ryan Li,51,50 and above,New,2013-11-27,140,1,5,1,1,5.0,5.0
1557,AW00012556,Manuel Kapoor,80,50 and above,New,2013-11-27,140,1,9,1,1,9.0,9.0
1369,AW00012368,Rodney Rubio,47,40-49,New,2013-11-27,140,1,35,1,1,35.0,35.0
5137,AW00016136,George Srini,53,50 and above,New,2013-11-27,140,1,565,1,1,565.0,565.0
10642,AW00021641,Kaylee Perez,44,40-49,New,2013-11-27,140,1,1120,1,1,1120.0,1120.0
5723,AW00016722,Sean Gray,40,40-49,New,2013-11-28,140,1,5,1,1,5.0,5.0
5048,AW00016047,Taylor Johnson,57,50 and above,New,2013-11-28,140,1,5,1,1,5.0,5.0
14355,AW00025354,Kevin Hughes,57,50 and above,New,2013-11-28,140,1,25,1,1,25.0,25.0
6827,AW00017826,Paige Morgan,44,40-49,New,2013-11-28,140,1,30,1,1,30.0,30.0
2853,AW00013852,Ian Robinson,47,40-49,New,2013-11-28,140,1,2295,1,1,2295.0,2295.0
4551,AW00015550,Orlando Alonso,47,40-49,New,2013-11-29,140,1,5,1,1,5.0,5.0
560,AW00011559,Frederick Subram,47,40-49,New,2013-11-29,140,1,35,1,1,35.0,35.0
7841,AW00018840,Alexandria Barnes,64,50 and above,New,2013-11-29,140,1,2295,1,1,2295.0,2295.0
7593,AW00018592,Mackenzie Evans,54,50 and above,New,2013-11-29,140,1,2295,1,1,2295.0,2295.0
7528,AW00018527,Jonathan Baker,52,50 and above,New,2013-11-29,140,1,2320,1,1,2320.0,2320.0
6430,AW00017429,Wyatt Carter,59,50 and above,New,2013-11-30,140,1,5,1,1,5.0,5.0
1540,AW00012539,Marc Dominguez,85,50 and above,New,2013-11-30,140,1,9,1,1,9.0,9.0
10082,AW00021081,Xavier Smith,56,50 and above,New,2013-11-30,140,1,21,1,1,21.0,21.0
559,AW00011558,Ivan Malhotra,52,50 and above,New,2013-11-30,140,1,21,1,1,21.0,21.0
8139,AW00019138,Eric Coleman,53,50 and above,New,2013-11-30,140,1,70,1,1,70.0,70.0
16696,AW00027695,Leslie Blanco,52,50 and above,New,2013-11-30,140,1,1120,1,1,1120.0,1120.0
5989,AW00016988,Brian Bailey,49,40-49,New,2013-12-01,139,1,5,1,1,5.0,5.0
10870,AW00021869,Tina Prasad,72,50 and above,New,2013-12-01,139,1,5,1,1,5.0,5.0
7938,AW00018937,Ian Reed,63,50 and above,New,2013-12-01,139,1,70,1,1,70.0,70.0
8238,AW00019237,Kristy Gomez,47,40-49,New,2013-12-01,139,1,70,1,1,70.0,70.0
7992,AW00018991,Evan Cook,74,50 and above,New,2013-12-01,139,1,70,1,1,70.0,70.0
9896,AW00020895,Ruben Jimenez,53,50 and above,New,2013-12-01,139,1,1120,1,1,1120.0,1120.0
17329,AW00028328,Kyle Green,64,50 and above,New,2013-12-02,139,1,5,1,1,5.0,5.0
1642,AW00012641,Willie Raje,66,50 and above,New,2013-12-02,139,1,9,1,1,9.0,9.0
18375,AW00029374,Shane Sai,55,50 and above,New,2013-12-02,139,1,742,1,1,742.0,742.0
7394,AW00018393,Angela Ross,57,50 and above,New,2013-12-02,139,1,2295,1,1,2295.0,2295.0
4747,AW00015746,Emily Walker,76,50 and above,New,2013-12-03,139,1,5,1,1,5.0,5.0
11533,AW00022532,Ryan Thomas,43,40-49,New,2013-12-03,139,1,5,1,1,5.0,5.0
17059,AW00028058,Jaime Alvarez,68,50 and above,New,2013-12-03,139,1,21,1,1,21.0,21.0
18008,AW00029007,Elijah Perry,70,50 and above,New,2013-12-03,139,1,25,1,1,25.0,25.0
9580,AW00020579,Alexandra King,61,50 and above,New,2013-12-03,139,1,25,1,1,25.0,25.0
15927,AW00026926,Sergio Mehta,76,50 and above,New,2013-12-03,139,1,29,1,1,29.0,29.0
13935,AW00024934,Lindsay Tang,83,50 and above,New,2013-12-03,139,1,33,1,1,33.0,33.0
13938,AW00024937,Jordan Evans,80,50 and above,New,2013-12-03,139,1,33,1,1,33.0,33.0
12803,AW00023802,Emily Diaz,57,50 and above,New,2013-12-03,139,1,33,1,1,33.0,33.0
561,AW00011560,Whitney Srini,47,40-49,New,2013-12-03,139,1,54,1,1,54.0,54.0
17617,AW00028616,Sarah Harris,51,50 and above,New,2013-12-03,139,1,120,1,1,120.0,120.0
14576,AW00025575,Elijah Campbell,58,50 and above,New,2013-12-03,139,1,540,1,1,540.0,540.0
10053,AW00021052,Sheena Xu,52,50 and above,New,2013-12-03,139,1,1120,1,1,1120.0,1120.0
16170,AW00027169,Louis Xu,48,40-49,New,2013-12-03,139,1,1215,1,1,1215.0,1215.0
12428,AW00023427,Jay Sai,53,50 and above,New,2013-12-04,139,1,5,1,1,5.0,5.0
13732,AW00024731,Evan Mitchell,44,40-49,New,2013-12-04,139,1,5,1,1,5.0,5.0
6907,AW00017906,Jonathon Vazquez,41,40-49,New,2013-12-04,139,1,21,1,1,21.0,21.0
2277,AW00013276,Sarah Johnson,49,40-49,New,2013-12-04,139,1,22,1,1,22.0,22.0
14852,AW00025851,Seth Washington,79,50 and above,New,2013-12-04,139,1,25,1,1,25.0,25.0
7632,AW00018631,Carly Shan,49,40-49,New,2013-12-04,139,1,25,1,1,25.0,25.0
10872,AW00021871,Devin Adams,43,40-49,New,2013-12-04,139,1,30,1,1,30.0,30.0
11280,AW00022279,Riley Kelly,54,50 and above,New,2013-12-04,139,1,30,1,1,30.0,30.0
17035,AW00028034,Gabriella Stewart,66,50 and above,New,2013-12-04,139,1,70,1,1,70.0,70.0
9748,AW00020747,Melody Vazquez,60,50 and above,New,2013-12-04,139,1,70,1,1,70.0,70.0
6133,AW00017132,Isabella James,74,50 and above,New,2013-12-05,139,1,5,1,1,5.0,5.0
10307,AW00021306,Jackson Perry,65,50 and above,New,2013-12-05,139,1,5,1,1,5.0,5.0
11830,AW00022829,Chelsea Chandra,70,50 and above,New,2013-12-05,139,1,5,1,1,5.0,5.0
1258,AW00012257,Ross Ruiz,59,50 and above,New,2013-12-05,139,1,50,1,1,50.0,50.0
15427,AW00026426,Heidi Malhotra,44,40-49,New,2013-12-05,139,1,70,1,1,70.0,70.0
11806,AW00022805,Cristina Goel,75,50 and above,New,2013-12-06,139,1,4,1,1,4.0,4.0
17121,AW00028120,Pedro Alvarez,59,50 and above,New,2013-12-06,139,1,540,1,1,540.0,540.0
10924,AW00021923,Justin Williams,58,50 and above,New,2013-12-06,139,1,1120,1,1,1120.0,1120.0
11619,AW00022618,Rosa Cai,50,50 and above,New,2013-12-06,139,1,1701,1,1,1701.0,1701.0
7538,AW00018537,Kathryn Carson,77,50 and above,New,2013-12-06,139,1,2295,1,1,2295.0,2295.0
13377,AW00024376,Tommy Black,40,40-49,New,2013-12-07,139,1,5,1,1,5.0,5.0
5859,AW00016858,Jan Lopez,57,50 and above,New,2013-12-07,139,1,5,1,1,5.0,5.0
9541,AW00020540,Jasmine Flores,69,50 and above,New,2013-12-07,139,1,10,1,1,10.0,10.0
14377,AW00025376,Alexis Griffin,48,40-49,New,2013-12-07,139,1,33,1,1,33.0,33.0
12896,AW00023895,Nicole Powell,55,50 and above,New,2013-12-07,139,1,540,1,1,540.0,540.0
16698,AW00027697,Melvin Nath,59,50 and above,New,2013-12-07,139,1,1120,1,1,1120.0,1120.0
13892,AW00024891,Bianca Chen,43,40-49,New,2013-12-08,139,1,5,1,1,5.0,5.0
12309,AW00023308,Madison Perry,69,50 and above,New,2013-12-08,139,1,5,1,1,5.0,5.0
4413,AW00015412,Ryan Griffin,83,50 and above,New,2013-12-08,139,1,5,1,1,5.0,5.0
15073,AW00026072,Kelli Zhang,64,50 and above,New,2013-12-08,139,1,25,1,1,25.0,25.0
8879,AW00019878,Morgan Jackson,69,50 and above,New,2013-12-08,139,1,70,1,1,70.0,70.0
8109,AW00019108,Haley Stewart,42,40-49,New,2013-12-08,139,1,1701,1,1,1701.0,1701.0
5918,AW00016917,Brett Subram,52,50 and above,New,2013-12-09,139,1,5,1,1,5.0,5.0
13576,AW00024575,Arturo Zhu,65,50 and above,New,2013-12-09,139,1,5,1,1,5.0,5.0
8055,AW00019054,Arthur Alonso,66,50 and above,New,2013-12-09,139,1,22,1,1,22.0,22.0
1478,AW00012477,Robin Gill,54,50 and above,New,2013-12-09,139,1,50,1,1,50.0,50.0
13292,AW00024291,Eduardo Garcia,46,40-49,New,2013-12-09,139,1,540,1,1,540.0,540.0
9967,AW00020966,Virginia Madan,52,50 and above,New,2013-12-09,139,1,1120,1,1,1120.0,1120.0
9902,AW00020901,Chad Xu,54,50 and above,New,2013-12-09,139,1,1120,1,1,1120.0,1120.0
10834,AW00021833,Terrance Gonzalez,70,50 and above,New,2013-12-09,139,1,2295,1,1,2295.0,2295.0
10538,AW00021537,Gloria Navarro,69,50 and above,New,2013-12-09,139,1,2320,1,1,2320.0,2320.0
18062,AW00029061,Jaime Kumar,75,50 and above,New,2013-12-10,139,1,4,1,1,4.0,4.0
18132,AW00029131,Brandon Coleman,50,50 and above,New,2013-12-10,139,1,4,1,1,4.0,4.0
6132,AW00017131,Lauren Henderson,75,50 and above,New,2013-12-10,139,1,5,1,1,5.0,5.0
4361,AW00015360,Ryan Martin,87,50 and above,New,2013-12-10,139,1,5,1,1,5.0,5.0
17693,AW00028692,Kristi Rowe,44,40-49,New,2013-12-10,139,1,540,1,1,540.0,540.0
15127,AW00026126,Alexandra Bell,65,50 and above,New,2013-12-11,139,1,29,1,1,29.0,29.0
18285,AW00029284,Riley Hughes,70,50 and above,New,2013-12-11,139,1,50,1,1,50.0,50.0
8134,AW00019133,Logan Martinez,47,40-49,New,2013-12-11,139,1,1701,1,1,1701.0,1701.0
7644,AW00018643,Joshua Thomas,89,50 and above,New,2013-12-11,139,1,2320,1,1,2320.0,2320.0
3722,AW00014721,Daniel Jones,40,40-49,New,2013-12-12,139,1,5,1,1,5.0,5.0
11756,AW00022755,Christian Brown,73,50 and above,New,2013-12-12,139,1,5,1,1,5.0,5.0
3043,AW00014042,Stephanie Adams,63,50 and above,New,2013-12-12,139,1,22,1,1,22.0,22.0
15147,AW00026146,Laura Wang,55,50 and above,New,2013-12-12,139,1,70,1,1,70.0,70.0
16732,AW00027731,Gabriel Shan,41,40-49,New,2013-12-12,139,1,70,1,1,70.0,70.0
7852,AW00018851,Dalton Cook,65,50 and above,New,2013-12-12,139,1,70,1,1,70.0,70.0
10932,AW00021931,Marcus Wood,59,50 and above,New,2013-12-12,139,1,1120,1,1,1120.0,1120.0
17104,AW00028103,Pedro Martin,66,50 and above,New,2013-12-12,139,1,1215,1,1,1215.0,1215.0
7867,AW00018866,Miguel Scott,67,50 and above,New,2013-12-12,139,1,1701,1,1,1701.0,1701.0
17126,AW00028125,Dalton Jackson,44,40-49,New,2013-12-13,139,1,5,1,1,5.0,5.0
5672,AW00016671,Megan Wood,45,40-49,New,2013-12-13,139,1,5,1,1,5.0,5.0
16935,AW00027934,Lanna Slaven,70,50 and above,New,2013-12-13,139,1,5,1,1,5.0,5.0
8054,AW00019053,Gerald Jordan,65,50 and above,New,2013-12-13,139,1,25,1,1,25.0,25.0
17594,AW00028593,Faith Peterson,65,50 and above,New,2013-12-13,139,1,35,1,1,35.0,35.0
609,AW00011608,Cesar Madan,44,40-49,New,2013-12-13,139,1,35,1,1,35.0,35.0
9286,AW00020285,Aaron Alexander,43,40-49,New,2013-12-13,139,1,70,1,1,70.0,70.0
17047,AW00028046,Michelle Reed,70,50 and above,New,2013-12-13,139,1,70,1,1,70.0,70.0
17465,AW00028464,Eddie Hernandez,64,50 and above,New,2013-12-13,139,1,70,1,1,70.0,70.0
5129,AW00016128,Destiny Ward,48,40-49,New,2013-12-13,139,1,540,1,1,540.0,540.0
13225,AW00024224,Nicole Perry,40,40-49,New,2013-12-13,139,1,540,1,1,540.0,540.0
7437,AW00018436,Richard Johnson,81,50 and above,New,2013-12-13,139,1,2295,1,1,2295.0,2295.0
17597,AW00028596,Haley Butler,64,50 and above,New,2013-12-14,139,1,8,1,1,8.0,8.0
11304,AW00022303,Philip Alonso,48,40-49,New,2013-12-14,139,1,21,1,1,21.0,21.0
3083,AW00014082,Johnny Jai,40,40-49,New,2013-12-14,139,1,22,1,1,22.0,22.0
17593,AW00028592,Alyssa Johnson,64,50 and above,New,2013-12-14,139,1,35,1,1,35.0,35.0
18414,AW00029413,Arthur Garcia,41,40-49,New,2013-12-14,139,1,54,1,1,54.0,54.0
5085,AW00016084,Allison Wright,52,50 and above,New,2013-12-15,139,1,5,1,1,5.0,5.0
4819,AW00015818,Stanley Perez,43,40-49,New,2013-12-15,139,1,5,1,1,5.0,5.0
13208,AW00024207,Stacey Guo,51,50 and above,New,2013-12-15,139,1,5,1,1,5.0,5.0
488,AW00011487,Morgan Jones,48,40-49,New,2013-12-15,139,1,54,1,1,54.0,54.0
9337,AW00020336,Ian Young,52,50 and above,New,2013-12-15,139,1,70,1,1,70.0,70.0
9016,AW00020015,Jenna King,50,50 and above,New,2013-12-15,139,1,565,1,1,565.0,565.0
18077,AW00029076,Megan Miller,43,40-49,New,2013-12-16,139,1,4,1,1,4.0,4.0
1517,AW00012516,Shawna Chander,43,40-49,New,2013-12-16,139,1,9,1,1,9.0,9.0
15130,AW00026129,Jodi Anand,56,50 and above,New,2013-12-16,139,1,21,1,1,21.0,21.0
12401,AW00023400,Andrew Lee,44,40-49,New,2013-12-16,139,1,30,1,1,30.0,30.0
1407,AW00012406,Ross Gutierrez,50,50 and above,New,2013-12-16,139,1,35,1,1,35.0,35.0
8211,AW00019210,Alexis Price,60,50 and above,New,2013-12-17,139,1,5,1,1,5.0,5.0
5967,AW00016966,Amanda Diaz,53,50 and above,New,2013-12-17,139,1,5,1,1,5.0,5.0
13135,AW00024134,Edgar Kapoor,46,40-49,New,2013-12-17,139,1,5,1,1,5.0,5.0
10624,AW00021623,Connor Diaz,51,50 and above,New,2013-12-17,139,1,10,1,1,10.0,10.0
1892,AW00012891,Kaylee King,49,40-49,New,2013-12-17,139,1,22,1,1,22.0,22.0
8833,AW00019832,Sheila Hernandez,47,40-49,New,2013-12-17,139,1,70,1,1,70.0,70.0
14597,AW00025596,Cheryl Moreno,49,40-49,New,2013-12-17,139,1,540,1,1,540.0,540.0
14598,AW00025597,Alan She,50,50 and above,New,2013-12-17,139,1,540,1,1,540.0,540.0
9927,AW00020926,Jeffery Guo,40,40-49,New,2013-12-17,139,1,1120,1,1,1120.0,1120.0
3438,AW00014437,Mitchell Anand,54,50 and above,New,2013-12-18,139,1,22,1,1,22.0,22.0
13241,AW00024240,Edwin Hu,75,50 and above,New,2013-12-19,139,1,5,1,1,5.0,5.0
6551,AW00017550,Mason Edwards,72,50 and above,New,2013-12-19,139,1,5,1,1,5.0,5.0
9066,AW00020065,Grant Lal,48,40-49,New,2013-12-19,139,1,21,1,1,21.0,21.0
12670,AW00023669,Sean Torres,83,50 and above,New,2013-12-19,139,1,30,1,1,30.0,30.0
18323,AW00029322,Gavin Alexander,44,40-49,New,2013-12-19,139,1,50,1,1,50.0,50.0
438,AW00011437,Alfredo Moreno,70,50 and above,New,2013-12-19,139,1,54,1,1,54.0,54.0
8007,AW00019006,Leslie Martin,70,50 and above,New,2013-12-19,139,1,70,1,1,70.0,70.0
14590,AW00025589,Lydia Perez,55,50 and above,New,2013-12-19,139,1,540,1,1,540.0,540.0
5790,AW00016789,Jennifer Harris,72,50 and above,New,2013-12-19,139,1,2443,1,1,2443.0,2443.0
5854,AW00016853,Christina Bailey,57,50 and above,New,2013-12-20,139,1,5,1,1,5.0,5.0
12044,AW00023043,Katherine Moore,64,50 and above,New,2013-12-20,139,1,30,1,1,30.0,30.0
8133,AW00019132,Benjamin Washington,53,50 and above,New,2013-12-20,139,1,70,1,1,70.0,70.0
16862,AW00027861,Karen He,40,40-49,New,2013-12-20,139,1,540,1,1,540.0,540.0
11063,AW00022062,Cameron Flores,42,40-49,New,2013-12-20,139,1,1120,1,1,1120.0,1120.0
7364,AW00018363,Lucas Ward,42,40-49,New,2013-12-20,139,1,1701,1,1,1701.0,1701.0
7615,AW00018614,Seth Wright,52,50 and above,New,2013-12-20,139,1,2320,1,1,2320.0,2320.0
7413,AW00018412,Mary Parker,65,50 and above,New,2013-12-20,139,1,2320,1,1,2320.0,2320.0
16592,AW00027591,Gerald Serrano,52,50 and above,New,2013-12-21,139,1,5,1,1,5.0,5.0
1545,AW00012544,Bruce Jordan,62,50 and above,New,2013-12-21,139,1,9,1,1,9.0,9.0
557,AW00011556,Lucas Evans,53,50 and above,New,2013-12-21,139,1,21,1,1,21.0,21.0
544,AW00011543,Sheena Chande,52,50 and above,New,2013-12-21,139,1,54,1,1,54.0,54.0
8155,AW00019154,William Sotelo,45,40-49,New,2013-12-21,139,1,70,1,1,70.0,70.0
7792,AW00018791,Megan Blue,40,40-49,New,2013-12-21,139,1,70,1,1,70.0,70.0
9754,AW00020753,Taylor Kelly,59,50 and above,New,2013-12-21,139,1,540,1,1,540.0,540.0
7790,AW00018789,Seth Robinson,46,40-49,New,2013-12-21,139,1,2295,1,1,2295.0,2295.0
17925,AW00028924,Sydney Washington,44,40-49,New,2013-12-22,139,1,5,1,1,5.0,5.0
12701,AW00023700,Katelyn Young,69,50 and above,New,2013-12-22,139,1,30,1,1,30.0,30.0
17434,AW00028433,Deborah Shen,44,40-49,New,2013-12-22,139,1,33,1,1,33.0,33.0
1323,AW00012322,Kari Mehta,68,50 and above,New,2013-12-22,139,1,50,1,1,50.0,50.0
12886,AW00023885,Angela Morris,51,50 and above,New,2013-12-22,139,1,540,1,1,540.0,540.0
13554,AW00024553,Michele Ashe,74,50 and above,New,2013-12-23,139,1,4,1,1,4.0,4.0
9962,AW00020961,Keith Goldberg,59,50 and above,New,2013-12-23,139,1,4,1,1,4.0,4.0
6473,AW00017472,Meredith Torres,81,50 and above,New,2013-12-23,139,1,5,1,1,5.0,5.0
5500,AW00016499,Danielle Kelly,44,40-49,New,2013-12-23,139,1,5,1,1,5.0,5.0
8379,AW00019378,Lucas Davis,44,40-49,New,2013-12-23,139,1,25,1,1,25.0,25.0
14280,AW00025279,Jordyn Barnes,44,40-49,New,2013-12-23,139,1,33,1,1,33.0,33.0
9012,AW00020011,Eduardo Sanders,54,50 and above,New,2013-12-23,139,1,540,1,1,540.0,540.0
9014,AW00020013,Jocelyn Hughes,51,50 and above,New,2013-12-23,139,1,540,1,1,540.0,540.0
11637,AW00022636,Stacey Zhu,46,40-49,New,2013-12-23,139,1,1701,1,1,1701.0,1701.0
7539,AW00018538,Ian Mitchell,76,50 and above,New,2013-12-23,139,1,2320,1,1,2320.0,2320.0
16872,AW00027871,Faith Cook,41,40-49,New,2013-12-23,139,1,2384,1,1,2384.0,2384.0
15208,AW00026207,Kelvin Zeng,62,50 and above,New,2013-12-23,139,1,2443,1,1,2443.0,2443.0
16928,AW00027927,Omar Zhao,64,50 and above,New,2013-12-24,139,1,4,1,1,4.0,4.0
16661,AW00027660,Gerald Carlson,84,50 and above,New,2013-12-24,139,1,21,1,1,21.0,21.0
2860,AW00013859,Kristin Deng,49,40-49,New,2013-12-24,139,1,22,1,1,22.0,22.0
6202,AW00017201,Vincent Yang,74,50 and above,New,2013-12-24,139,1,22,1,1,22.0,22.0
14588,AW00025587,Isaiah Young,60,50 and above,New,2013-12-24,139,1,540,1,1,540.0,540.0
14771,AW00025770,Reginald Blanco,58,50 and above,New,2013-12-24,139,1,2295,1,1,2295.0,2295.0
15052,AW00026051,Joshua Williams,87,50 and above,New,2013-12-25,139,1,5,1,1,5.0,5.0
8405,AW00019404,Nicole Moore,91,50 and above,New,2013-12-25,139,1,5,1,1,5.0,5.0
4961,AW00015960,Brianna Bryant,57,50 and above,New,2013-12-25,139,1,5,1,1,5.0,5.0
11775,AW00022774,Caleb Alexander,69,50 and above,New,2013-12-25,139,1,30,1,1,30.0,30.0
12077,AW00023076,Adrian Brooks,79,50 and above,New,2013-12-25,139,1,30,1,1,30.0,30.0
1483,AW00012482,Jerome Browning,56,50 and above,New,2013-12-25,139,1,50,1,1,50.0,50.0
9323,AW00020322,Rachel Wood,57,50 and above,New,2013-12-25,139,1,70,1,1,70.0,70.0
13388,AW00024387,Elijah Mitchell,62,50 and above,New,2013-12-25,139,1,540,1,1,540.0,540.0
11141,AW00022140,Makayla Sanchez,78,50 and above,New,2013-12-25,139,1,1120,1,1,1120.0,1120.0
8639,AW00019638,Kimberly Peterson,39,30-39,New,2013-12-26,139,1,5,1,1,5.0,5.0
6524,AW00017523,Jordan West,42,40-49,New,2013-12-26,139,1,5,1,1,5.0,5.0
10315,AW00021314,Devin Patterson,84,50 and above,New,2013-12-26,139,1,10,1,1,10.0,10.0
11721,AW00022720,Jonathan Alexander,43,40-49,New,2013-12-26,139,1,30,1,1,30.0,30.0
12699,AW00023698,Melissa Coleman,75,50 and above,New,2013-12-26,139,1,30,1,1,30.0,30.0
17772,AW00028771,Katherine Russell,65,50 and above,New,2013-12-26,139,1,70,1,1,70.0,70.0
10387,AW00021386,Abigail Wood,39,30-39,New,2013-12-26,139,1,540,1,1,540.0,540.0
10925,AW00021924,Eduardo Cook,54,50 and above,New,2013-12-26,139,1,1120,1,1,1120.0,1120.0
8158,AW00019157,Eduardo Thompson,55,50 and above,New,2013-12-26,139,1,1701,1,1,1701.0,1701.0
10528,AW00021527,Sergio Patel,65,50 and above,New,2013-12-26,139,1,2295,1,1,2295.0,2295.0
14464,AW00025463,Miguel Robinson,54,50 and above,New,2013-12-26,139,1,2384,1,1,2384.0,2384.0
7435,AW00018434,Clayton Stone,82,50 and above,New,2013-12-27,139,1,5,1,1,5.0,5.0
7997,AW00018996,Katherine Turner,72,50 and above,New,2013-12-27,139,1,70,1,1,70.0,70.0
4111,AW00015110,Janelle Prasad,68,50 and above,New,2013-12-27,139,1,70,1,1,70.0,70.0
13038,AW00024037,Ramon Guo,45,40-49,New,2013-12-27,139,1,540,1,1,540.0,540.0
12519,AW00023518,Katherine Adams,65,50 and above,New,2013-12-28,139,1,5,1,1,5.0,5.0
11924,AW00022923,Mason Lopez,50,50 and above,New,2013-12-28,139,1,22,1,1,22.0,22.0
11727,AW00022726,Anna Morris,71,50 and above,New,2013-12-28,139,1,30,1,1,30.0,30.0
513,AW00011512,Natalie Campbell,49,40-49,New,2013-12-28,139,1,2320,1,1,2320.0,2320.0
14368,AW00025367,Abigail Torres,60,50 and above,New,2013-12-29,139,1,5,1,1,5.0,5.0
3690,AW00014689,Lloyd Saunders,39,30-39,New,2013-12-29,139,1,5,1,1,5.0,5.0
10826,AW00021825,Randy Zhou,64,50 and above,New,2013-12-29,139,1,5,1,1,5.0,5.0
17239,AW00028238,Dalton Flores,54,50 and above,New,2013-12-29,139,1,21,1,1,21.0,21.0
4061,AW00015060,Max Vazquez,56,50 and above,New,2013-12-29,139,1,25,1,1,25.0,25.0
13968,AW00024967,Jasmine Reed,72,50 and above,New,2013-12-30,139,1,5,1,1,5.0,5.0
1479,AW00012478,Ruben Mehta,55,50 and above,New,2013-12-30,139,1,9,1,1,9.0,9.0
596,AW00011595,Sebastian Howard,41,40-49,New,2013-12-30,139,1,35,1,1,35.0,35.0
5758,AW00016757,Mackenzie Cox,53,50 and above,New,2013-12-31,139,1,5,1,1,5.0,5.0
9509,AW00020508,Logan Robinson,74,50 and above,New,2013-12-31,139,1,22,1,1,22.0,22.0
10955,AW00021954,Yolanda Andersen,47,40-49,New,2013-12-31,139,1,35,1,1,35.0,35.0
17458,AW00028457,Bruce Gonzalez,84,50 and above,New,2013-12-31,139,1,70,1,1,70.0,70.0
9758,AW00020757,Alexia Powell,64,50 and above,New,2014-01-01,138,1,70,1,1,70.0,70.0
5241,AW00016240,Madeline Green,51,50 and above,New,2014-01-02,138,1,5,1,1,5.0,5.0
5275,AW00016274,Ross Diaz,56,50 and above,New,2014-01-02,138,1,5,1,1,5.0,5.0
7154,AW00018153,Karen Gao,73,50 and above,New,2014-01-02,138,1,5,1,1,5.0,5.0
11522,AW00022521,Christina Rivera,52,50 and above,New,2014-01-02,138,1,5,1,1,5.0,5.0
15821,AW00026820,Carol Nath,53,50 and above,New,2014-01-03,138,1,4,1,1,4.0,4.0
3584,AW00014583,Sydney Morris,50,50 and above,New,2014-01-03,138,1,5,1,1,5.0,5.0
14964,AW00025963,Charles Morris,45,40-49,New,2014-01-03,138,1,25,1,1,25.0,25.0
5817,AW00016816,Julia Miller,63,50 and above,New,2014-01-04,138,1,5,1,1,5.0,5.0
4260,AW00015259,Franklin Zhu,42,40-49,New,2014-01-04,138,1,22,1,1,22.0,22.0
14882,AW00025881,Jennifer Clark,66,50 and above,New,2014-01-04,138,1,25,1,1,25.0,25.0
436,AW00011435,Robin Romero,70,50 and above,New,2014-01-04,138,1,35,1,1,35.0,35.0
15864,AW00026863,Alvin Chen,42,40-49,New,2014-01-05,138,1,4,1,1,4.0,4.0
3341,AW00014340,Miranda Butler,43,40-49,New,2014-01-05,138,1,22,1,1,22.0,22.0
15596,AW00026595,Alyssa Bailey,63,50 and above,New,2014-01-05,138,1,25,1,1,25.0,25.0
15171,AW00026170,Jeremiah Jenkins,44,40-49,New,2014-01-05,138,1,29,1,1,29.0,29.0
598,AW00011597,Janelle Chandra,42,40-49,New,2014-01-05,138,1,35,1,1,35.0,35.0
12364,AW00023363,David Russell,62,50 and above,New,2014-01-06,138,1,5,1,1,5.0,5.0
553,AW00011552,Eddie Rubio,53,50 and above,New,2014-01-06,138,1,35,1,1,35.0,35.0
16990,AW00027989,Joseph Thomas,72,50 and above,New,2014-01-07,138,1,4,1,1,4.0,4.0
8864,AW00019863,Paige Powell,71,50 and above,New,2014-01-07,138,1,70,1,1,70.0,70.0
7556,AW00018555,Muniraju Pulipalyam,49,40-49,New,2014-01-08,138,1,5,1,1,5.0,5.0
4382,AW00015381,Alexa Howard,58,50 and above,New,2014-01-08,138,1,5,1,1,5.0,5.0
13260,AW00024259,Gavin Price,42,40-49,New,2014-01-08,138,1,30,1,1,30.0,30.0
14283,AW00025282,Gabriel Perez,40,40-49,New,2014-01-08,138,1,33,1,1,33.0,33.0
5025,AW00016024,Isaac Hill,41,40-49,New,2014-01-09,138,1,5,1,1,5.0,5.0
11383,AW00022382,Bethany Xu,57,50 and above,New,2014-01-09,138,1,5,1,1,5.0,5.0
9778,AW00020777,Carly Sharma,60,50 and above,New,2014-01-09,138,1,10,1,1,10.0,10.0
9127,AW00020126,Seth Carter,48,40-49,New,2014-01-09,138,1,70,1,1,70.0,70.0
5816,AW00016815,Jacob Brown,69,50 and above,New,2014-01-10,138,1,5,1,1,5.0,5.0
2282,AW00013281,Brent Li,50,50 and above,New,2014-01-10,138,1,22,1,1,22.0,22.0
16058,AW00027057,Brooke Morris,47,40-49,New,2014-01-10,138,1,29,1,1,29.0,29.0
586,AW00011585,Kari Perez,49,40-49,New,2014-01-10,138,1,50,1,1,50.0,50.0
5009,AW00016008,Morgan Allen,80,50 and above,New,2014-01-11,138,1,5,1,1,5.0,5.0
14457,AW00025456,Kelvin Cai,54,50 and above,New,2014-01-11,138,1,5,1,1,5.0,5.0
1543,AW00012542,Preston Patel,58,50 and above,New,2014-01-11,138,1,9,1,1,9.0,9.0
16648,AW00027647,Daniel Moore,53,50 and above,New,2014-01-11,138,1,21,1,1,21.0,21.0
15660,AW00026659,Katrina Yuan,49,40-49,New,2014-01-11,138,1,70,1,1,70.0,70.0
4683,AW00015682,Heidi Garcia,76,50 and above,New,2014-01-11,138,1,70,1,1,70.0,70.0
6820,AW00017819,Arthur Rana,54,50 and above,New,2014-01-12,138,1,4,1,1,4.0,4.0
